# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/,3824,1743,2.193918531267929,31.12794033275961,28450,0,0
/archives/32828,2296,2084,1.1017274472168905,52.0278310940499,11370,0,0
/archives/115674,1158,867,1.3356401384083045,79.49480968858131,5189,0,0
/archives/115057,815,683,1.1932650073206441,62,3709,0,0
/archives/117002,803,701,1.145506419400856,83.7089871611983,3400,0,0
/archives/84588,743,622,1.1945337620578778,45.70096463022508,3495,0,0
/archives/116954,680,586,1.1604095563139931,74.9863481228669,2755,0,0
/archives/116690,630,512,1.23046875,45.119140625,2525,0,0
/archives/117027,597,474,1.259493670886076,68.92616033755274,2622,0,0
/archives/category/press/press-release,590,346,1.7052023121387283,15.329479768786127,2368,0,0
/archives/96864,580,528,1.0984848484848484,42.35606060606061,2682,0,0
/archives/114973,564,410,1.3756097560975609,50.74390243902439,2499,0,0
/archives/113797,551,478,1.1527196652719665,59.48953974895397,2623,0,0
/archives/category/business/sk-on,534,316,1.6898734177215189,31.727848101265824,2217,0,0
/archives/114094,517,437,1.1830663615560641,58.725400457665906,2471,0,0
/archives/115731,501,416,1.2043269230769231,107.79086538461539,2444,0,0
/archives/83720,500,464,1.0775862068965518,40.640086206896555,2374,0,0
/posts,431,254,1.6968503937007875,39.75196850393701,1829,0,0
/archives/48028,392,308,1.2727272727272727,51.93181818181818,1776,0,0
/archives/category/business/sk-innovation,368,244,1.5081967213114753,23.225409836065573,1443,0,0
/archives/116346,358,314,1.1401273885350318,40.92356687898089,1658,0,0
/archives/113952,353,305,1.157377049180328,48.99016393442623,1617,0,0
/archives/49884,308,243,1.2674897119341564,69.55555555555556,1404,0,0
/archives/category/business/sk-energy,269,186,1.446236559139785,21.77956989247312,1112,0,0
/archives/111387,251,199,1.2613065326633166,51.35678391959799,1203,0,0
/archives/24686,247,215,1.1488372093023256,35.42790697674418,1099,0,0
/archives/category/business/sk-enmove,245,136,1.8014705882352942,27.691176470588236,1031,0,0
/archives/104002,234,204,1.1470588235294117,71.1078431372549,1080,0,0
/archives/116921,230,190,1.2105263157894737,16.457894736842107,873,0,0
/archives/112580,229,198,1.1565656565656566,63.98989898989899,1061,0,0
/archives/category/business,228,130,1.7538461538461538,18.06153846153846,873,0,0
/archives/21277,220,161,1.3664596273291925,57.49068322981366,898,0,0
/archives/115988,198,158,1.2531645569620253,38.50632911392405,836,0,0
/archives/category/industry-and-insight/basics,197,118,1.6694915254237288,31.194915254237287,770,0,0
/archives/16295,191,178,1.0730337078651686,29.719101123595507,864,0,0
/archives/116437,189,178,1.0617977528089888,51.21348314606742,895,0,0
/archives/116844,184,148,1.2432432432432432,45.92567567567568,730,0,0
/archives/115537,179,140,1.2785714285714285,49.542857142857144,774,0,0
/archives/23352,169,149,1.1342281879194631,28.08724832214765,772,0,0
/archives/113159,163,114,1.4298245614035088,39.41228070175438,718,0,0
/archives/category/business/sk-geo-centric,163,86,1.8953488372093024,42.895348837209305,637,0,0
/archives/22283,158,126,1.253968253968254,53.70634920634921,685,0,0
/archives/category/field-news/inno-people,158,94,1.6808510638297873,54.56382978723404,621,0,0
/archives/63622,156,143,1.0909090909090908,34.68531468531469,710,0,0
/archives/114773,154,119,1.2941176470588236,39.88235294117647,672,0,0
/archives/8502,154,122,1.2622950819672132,24.295081967213115,661,0,0
/archives/category/field-news,153,129,1.186046511627907,18.651162790697676,636,0,0
/archives/114065,150,104,1.4423076923076923,130.125,703,0,0
/archives/98107,150,124,1.2096774193548387,45.395161290322584,713,0,0
/archives/34678,147,131,1.1221374045801527,48.030534351145036,721,0,0
/archives/category/industry-and-insight,145,112,1.2946428571428572,29.383928571428573,619,0,0
/archives/111831,138,111,1.2432432432432432,49.37837837837838,623,0,0
/archives/category/press,137,83,1.6506024096385543,18.265060240963855,541,0,0
/archives/115020,133,101,1.316831683168317,34.40594059405941,572,0,0
/archives/115899,133,102,1.303921568627451,37.11764705882353,594,0,0
/archives/116624,133,105,1.2666666666666666,66.43809523809524,550,0,0
/archives/114138,130,105,1.2380952380952381,46.76190476190476,567,0,0
/archives/48881,129,82,1.5731707317073171,53.01219512195122,487,0,0
/archives/112908,128,110,1.1636363636363636,58.845454545454544,584,0,0
/archives/116822,126,100,1.26,38.11,490,0,0
/archives/115877,124,97,1.2783505154639174,55.06185567010309,545,0,0
/archives/116635,119,84,1.4166666666666667,33.642857142857146,498,0,0
/privacy-policy,118,38,3.1052631578947367,143.1315789473684,478,0,0
/archives/8448,116,102,1.1372549019607843,37.88235294117647,556,0,0
/archives/25903,115,87,1.3218390804597702,39.51724137931034,506,0,0
/archives/48279,112,93,1.2043010752688172,36.18279569892473,536,0,0
/archives/10815,111,100,1.11,32.15,524,0,0
/archives/115258,111,89,1.247191011235955,63.7752808988764,510,0,0
/archives/116801,111,91,1.2197802197802199,53.91208791208791,470,0,0
/archives/8935,108,96,1.125,24.322916666666668,505,0,0
/archives/8355,103,86,1.197674418604651,62.97674418604651,476,0,0
/archives/category/industry-and-insight/inno-column,102,76,1.3421052631578947,14.710526315789474,407,0,0
/archives/103947,101,90,1.1222222222222222,43.03333333333333,487,0,0
/archives/111978,100,92,1.0869565217391304,24.07608695652174,485,0,0
/archives/36237,100,74,1.3513513513513513,35.28378378378378,408,0,0
/archives/51614,99,83,1.1927710843373494,33.04819277108434,446,0,0
/archives/22310,98,85,1.1529411764705881,28.729411764705883,455,0,0
/archives/111540,97,79,1.2278481012658229,41.9746835443038,428,0,0
/archives/115558,92,77,1.1948051948051948,130.27272727272728,433,0,0
/archives/116942,91,80,1.1375,27.2625,364,0,0
/archives/107411,90,83,1.0843373493975903,33.10843373493976,427,0,0
/archives/10963,89,69,1.289855072463768,47.3768115942029,399,0,0
/archives/45433,88,75,1.1733333333333333,48.86666666666667,416,0,0
/archives/99361,88,73,1.2054794520547945,88.45205479452055,388,0,0
/archives/115727,87,80,1.0875,37.05,405,0,0
/archives/51077,87,72,1.2083333333333333,54.375,427,0,0
/archives/8422,86,79,1.0886075949367089,22.151898734177216,390,0,0
/archives/8544,85,80,1.0625,23.45,393,0,0
/archives/116885,84,64,1.3125,24.546875,309,0,0
/archives/113680,83,76,1.0921052631578947,39.96052631578947,394,0,0
/archives/28782,83,65,1.2769230769230768,51.47692307692308,377,0,0
/archives/category/field-news/inno-field,83,66,1.2575757575757576,23.106060606060606,325,0,0
/archives/category/business/sk-incheonpetrochem,82,58,1.4137931034482758,39.60344827586207,336,0,0
/archives/110471,81,56,1.4464285714285714,30.267857142857142,334,0,0
/archives/112956,80,72,1.1111111111111112,23.26388888888889,363,0,0
/archives/114309,78,54,1.4444444444444444,48.53703703703704,340,0,0
/archives/112487,76,67,1.1343283582089552,41.64179104477612,346,0,0
/archives/98731,73,55,1.3272727272727274,45.92727272727273,320,0,0
/archives/tag/sk이노베이션-울산complex,73,55,1.3272727272727274,13,323,0,0
/archives/84762,72,64,1.125,46.40625,333,0,0
/archives/115922,71,65,1.0923076923076922,25.83076923076923,319,0,0
/archives/8482,70,55,1.2727272727272727,28.6,308,0,0
/archives/91050,70,56,1.25,38,327,0,0
/archives/category/press/notice,70,55,1.2727272727272727,11.818181818181818,264,0,0
/archives/100667,69,58,1.1896551724137931,64.58620689655173,320,0,0
/archives/113855,69,56,1.2321428571428572,31.75,279,0,0
/archives/113998,69,51,1.3529411764705883,55.94117647058823,282,0,0
/archives/105883,67,65,1.0307692307692307,42.738461538461536,319,0,0
/archives/114632,67,56,1.1964285714285714,39.55357142857143,313,0,0
/archives/114522,65,60,1.0833333333333333,47.56666666666667,305,0,0
/archives/24192,63,62,1.0161290322580645,29.06451612903226,308,0,0
/archives/97077,63,53,1.1886792452830188,53.18867924528302,292,0,0
/archives/category/press/archive,63,49,1.2857142857142858,20.408163265306122,253,0,0
/archives/57901,62,38,1.631578947368421,20.13157894736842,244,0,0
/archives/59030,62,51,1.2156862745098038,45.568627450980394,286,0,0
/archives/65154,62,57,1.087719298245614,38.31578947368421,304,0,0
/archives/110323,61,57,1.0701754385964912,53.228070175438596,292,0,0
/archives/116290,61,50,1.22,41.56,257,0,0
/archives/18648,59,45,1.3111111111111111,63.577777777777776,283,0,0
/archives/76541,59,52,1.1346153846153846,22.73076923076923,246,0,0
/archives/107887,57,42,1.3571428571428572,88.78571428571429,259,0,0
/archives/114153,57,48,1.1875,51.291666666666664,252,0,0
/archives/27825,57,43,1.3255813953488371,23.767441860465116,279,0,0
/archives/33788,57,52,1.0961538461538463,12.961538461538462,275,0,0
/archives/110015,56,52,1.0769230769230769,37.98076923076923,266,0,0
/archives/115664,56,42,1.3333333333333333,40.642857142857146,260,0,0
/archives/78785,56,48,1.1666666666666667,30.041666666666668,244,0,0
/archives/95110,56,49,1.1428571428571428,45.46938775510204,234,0,0
/archives/112480,55,48,1.1458333333333333,24.75,248,0,0
/archives/117053,55,44,1.25,34.52272727272727,229,0,0
/archives/18301,55,46,1.1956521739130435,59.73913043478261,265,0,0
/archives/115587,54,47,1.148936170212766,27.19148936170213,238,0,0
/archives/115779,54,34,1.588235294117647,20.41176470588235,202,0,0
/archives/83571,53,50,1.06,54.64,242,0,0
/archives/114336,52,40,1.3,22.95,226,0,0
/archives/25579,52,48,1.0833333333333333,40.625,242,0,0
/archives/108755,51,37,1.3783783783783783,43.83783783783784,228,0,0
/archives/110055,51,42,1.2142857142857142,74.5,226,0,0
/archives/114999,51,43,1.186046511627907,36.16279069767442,208,0,0
/archives/14327,51,45,1.1333333333333333,13.133333333333333,245,0,0
/archives/60291,51,41,1.2439024390243902,33.170731707317074,224,0,0
/archives/97264,51,32,1.59375,51.46875,220,0,0
/archives/category/field-news/management,51,37,1.3783783783783783,14.324324324324325,200,0,0
/archives/100892,50,37,1.3513513513513513,52.5945945945946,221,0,0
/archives/88269,50,37,1.3513513513513513,70.89189189189189,212,0,0
/archives/92880,50,38,1.3157894736842106,51.526315789473685,216,0,0
/archives/9439,50,45,1.1111111111111112,38.266666666666666,236,0,0
/archives/116777,49,39,1.2564102564102564,54.35897435897436,204,0,0
/archives/117105,49,37,1.3243243243243243,21.324324324324323,190,0,0
/archives/116739,48,39,1.2307692307692308,15.487179487179487,200,0,0
/archives/94030,48,38,1.263157894736842,84.28947368421052,218,0,0
/archives/category/social-news,48,36,1.3333333333333333,30.166666666666668,220,0,0
/archives/116170,47,46,1.0217391304347827,18.73913043478261,226,0,0
/archives/116668,47,36,1.3055555555555556,24.555555555555557,197,0,0
/archives/category/business/sk-tradinginternational,47,30,1.5666666666666667,30.266666666666666,190,0,0
/archives/116323,46,37,1.2432432432432432,70.35135135135135,190,0,0
/archives/116899,46,37,1.2432432432432432,30.27027027027027,184,0,0
/archives/14875,46,39,1.1794871794871795,25.71794871794872,215,0,0
/archives/21573,46,44,1.0454545454545454,57.04545454545455,229,0,0
/archives/93353,46,39,1.1794871794871795,39.56410256410256,214,0,0
/archives/tag/sk경영경제연구소,46,37,1.2432432432432432,9.432432432432432,217,0,0
/archives/116707,45,40,1.125,59.7,183,0,0
/archives/23900,45,43,1.0465116279069768,23.976744186046513,221,0,0
/archives/6688,45,33,1.3636363636363635,26.060606060606062,211,0,0
/archives/9637,45,40,1.125,54.9,198,0,0
/archives/tag/sk루브리컨츠,45,38,1.1842105263157894,24.473684210526315,216,0,0
/archives/113226,44,39,1.1282051282051282,76.8974358974359,203,0,0
/archives/115837,44,41,1.0731707317073171,37.21951219512195,203,0,0
/archives/105770,43,35,1.2285714285714286,52.885714285714286,191,0,0
/archives/110120,43,41,1.048780487804878,19.463414634146343,177,0,0
/archives/24588,43,39,1.1025641025641026,18.025641025641026,201,0,0
/archives/category/business/sk-enterm,43,30,1.4333333333333333,10.4,181,0,0
/archives/85278,42,38,1.105263157894737,51.86842105263158,194,0,0
/archives/10557,41,36,1.1388888888888888,64.75,198,0,0
/archives/115380,41,33,1.2424242424242424,17.393939393939394,174,0,0
/archives/9807,40,34,1.1764705882352942,37.94117647058823,162,0,0
/archives/109888,39,31,1.2580645161290323,100.80645161290323,180,0,0
/archives/tag/sk-supex추구협의회,39,31,1.2580645161290323,9.741935483870968,183,0,0
/archives/116199,38,37,1.027027027027027,98.54054054054055,162,0,0
/archives/38114,38,29,1.3103448275862069,31.82758620689655,167,0,0
/archives/70521,38,31,1.2258064516129032,21.29032258064516,179,0,0
/archives/83166,38,28,1.3571428571428572,136.39285714285714,158,0,0
/archives/category/business/sk-earthon,38,24,1.5833333333333333,23.5,151,0,0
/archives/34355,37,30,1.2333333333333334,17.2,153,0,0
/archives/90543,37,31,1.1935483870967742,36.354838709677416,163,0,0
/archives/9782,37,34,1.088235294117647,27.08823529411765,176,0,0
/archives/107557,36,34,1.0588235294117647,18.88235294117647,168,0,0
/archives/112036,36,27,1.3333333333333333,57.48148148148148,152,0,0
/archives/114278,36,32,1.125,35.3125,141,0,0
/archives/115517,36,31,1.1612903225806452,56.096774193548384,154,0,0
/archives/115808,36,29,1.2413793103448276,27.551724137931036,159,0,0
/archives/36348,36,32,1.125,85.3125,164,0,0
/archives/67904,36,31,1.1612903225806452,31.580645161290324,171,0,0
/archives/100159,35,25,1.4,29.8,151,0,0
/archives/103336,35,29,1.206896551724138,47.206896551724135,168,0,0
/archives/112156,35,31,1.1290322580645162,12.516129032258064,141,0,0
/archives/116861,35,35,1,12.17142857142857,147,0,0
/archives/85006,35,31,1.1290322580645162,16.161290322580644,154,0,0
/archives/9049,35,34,1.0294117647058822,52.088235294117645,162,0,0
/archives/category/business/sk-ietechnology,35,27,1.2962962962962963,22.11111111111111,136,0,0
/archives/110458,34,24,1.4166666666666667,62.291666666666664,131,0,0
/archives/116608,34,27,1.2592592592592593,39.148148148148145,137,0,0
/archives/38936,34,24,1.4166666666666667,27.875,131,0,0
/archives/100739,33,20,1.65,27.8,139,0,0
/archives/103803,33,30,1.1,56.833333333333336,164,0,0
/archives/107738,33,29,1.1379310344827587,41.689655172413794,149,0,0
/archives/111929,33,27,1.2222222222222223,50.03703703703704,137,0,0
/archives/114172,33,29,1.1379310344827587,37.793103448275865,142,0,0
/archives/116276,33,30,1.1,22.666666666666668,141,0,0
/archives/116664,33,30,1.1,24.233333333333334,128,0,0
/archives/15214,33,31,1.064516129032258,69.54838709677419,150,0,0
/archives/22421,33,21,1.5714285714285714,56.095238095238095,169,0,0
/archives/12929,32,22,1.4545454545454546,43.59090909090909,142,0,0
/archives/50898,32,30,1.0666666666666667,25.9,148,0,0
/archives/73326,32,31,1.032258064516129,31.451612903225808,148,0,0
/archives/7696,32,27,1.1851851851851851,33.55555555555556,155,0,0
/archives/tag/환경과학기술원,32,27,1.1851851851851851,11.407407407407407,151,0,0
/archives/24005,31,25,1.24,21.72,151,0,0
/archives/25711,31,30,1.0333333333333334,67.06666666666666,153,0,0
/archives/28520,31,29,1.0689655172413792,28.96551724137931,142,0,0
/archives/61743,31,30,1.0333333333333334,85.13333333333334,149,0,0
/archives/72552,31,23,1.3478260869565217,37.43478260869565,145,0,0
/archives/7636,31,28,1.1071428571428572,26.178571428571427,152,0,0
/archives/98215,31,30,1.0333333333333334,16.433333333333334,147,0,0
/archives/100553,30,29,1.0344827586206897,34.62068965517241,146,0,0
/archives/108569,30,20,1.5,67.65,114,0,0
/archives/110144,30,24,1.25,35.583333333333336,113,0,0
/archives/114208,30,25,1.2,29.72,124,0,0
/archives/114483,30,29,1.0344827586206897,91.62068965517241,140,0,0
/archives/114688,30,22,1.3636363636363635,50.45454545454545,130,0,0
/archives/115416,30,12,2.5,30.75,102,0,0
/archives/115950,30,23,1.3043478260869565,22.52173913043478,123,0,0
/archives/19039,30,24,1.25,44.416666666666664,144,0,0
/archives/4521,30,26,1.1538461538461537,20.192307692307693,119,0,0
/archives/7268,30,29,1.0344827586206897,32.06896551724138,139,0,0
/archives/8289,30,29,1.0344827586206897,16.82758620689655,140,0,0
/archives/97638,30,28,1.0714285714285714,25.035714285714285,141,0,0
/archives/98182,30,22,1.3636363636363635,60.22727272727273,124,0,0
/archives/101945,29,21,1.380952380952381,35.666666666666664,126,0,0
/archives/21617,29,27,1.0740740740740742,56.925925925925924,144,0,0
/archives/96879,29,25,1.16,40.44,134,0,0
/archives/98610,29,25,1.16,21.84,133,0,0
/archives/109090,28,27,1.037037037037037,17.185185185185187,139,0,0
/archives/109977,28,25,1.12,34.44,119,0,0
/archives/34624,28,21,1.3333333333333333,27.80952380952381,122,0,0
/archives/37693,28,27,1.037037037037037,60.925925925925924,133,0,0
/archives/69107,28,28,1,38.67857142857143,136,0,0
/archives/72120,28,24,1.1666666666666667,20,123,0,0
/archives/7475,28,20,1.4,101.7,128,0,0
/archives/88198,28,22,1.2727272727272727,26.636363636363637,110,0,0
/archives/89977,28,22,1.2727272727272727,34.68181818181818,118,0,0
/archives/94311,28,22,1.2727272727272727,50.72727272727273,135,0,0
/archives/97391,28,27,1.037037037037037,35.407407407407405,142,0,0
/archives/10330,27,28,0.9642857142857143,16.892857142857142,136,0,0
/archives/103349,27,24,1.125,37.208333333333336,110,0,0
/archives/103989,27,25,1.08,24.36,124,0,0
/archives/108874,27,25,1.08,20.12,119,0,0
/archives/112724,27,24,1.125,26.416666666666668,113,0,0
/archives/113663,27,25,1.08,40.92,130,0,0
/archives/13682,27,23,1.173913043478261,109.6086956521739,125,0,0
/archives/21261,27,22,1.2272727272727273,35.09090909090909,112,0,0
/archives/30434,27,24,1.125,45.375,135,0,0
/archives/34426,27,22,1.2272727272727273,36.95454545454545,130,0,0
/archives/96339,27,26,1.0384615384615385,10.76923076923077,123,0,0
/archives/107142,26,18,1.4444444444444444,37.27777777777778,106,0,0
/archives/112776,26,22,1.1818181818181819,45.81818181818182,130,0,0
/archives/25596,26,22,1.1818181818181819,74.95454545454545,126,0,0
/archives/93757,26,18,1.4444444444444444,33.833333333333336,106,0,0
/archives/95134,26,17,1.5294117647058822,10.176470588235293,98,0,0
/archives/96443,26,23,1.1304347826086956,73.21739130434783,129,0,0
/archives/tag/sk주유소,26,25,1.04,8.92,115,0,0
/newsroom-guide,26,20,1.3,23.15,99,0,0
/archives/112418,25,24,1.0416666666666667,20.083333333333332,109,0,0
/archives/114407,25,21,1.1904761904761905,21.476190476190474,97,0,0
/archives/116189,25,23,1.0869565217391304,24.91304347826087,111,0,0
/archives/11700,25,23,1.0869565217391304,25.91304347826087,113,0,0
/archives/117041,25,21,1.1904761904761905,42.666666666666664,95,0,0
/archives/2624,25,20,1.25,10.55,100,0,0
/archives/53520,25,25,1,51.92,127,0,0
/archives/61250,25,20,1.25,17.05,110,0,0
/archives/98605,25,22,1.1363636363636365,127.5909090909091,133,0,0
/archives/102835,24,19,1.263157894736842,57.26315789473684,102,0,0
/archives/113197,24,20,1.2,26.05,115,0,0
/archives/116018,24,14,1.7142857142857142,22.571428571428573,88,0,0
/archives/85187,24,20,1.2,39.1,110,0,0
/archives/90963,24,19,1.263157894736842,66.89473684210526,94,0,0
/archives/97463,24,20,1.2,50.25,94,0,0
/archives/112046,23,17,1.3529411764705883,30,96,0,0
/archives/14188,23,20,1.15,31,105,0,0
/archives/18414,23,17,1.3529411764705883,29.529411764705884,104,0,0
/archives/47000,23,24,0.9583333333333334,37.583333333333336,116,0,0
/archives/69357,23,19,1.2105263157894737,33.421052631578945,101,0,0
/archives/9299,23,19,1.2105263157894737,52.473684210526315,102,0,0
/archives/9512,23,23,1,27.565217391304348,110,0,0
/archives/104532,22,17,1.2941176470588236,68.29411764705883,98,0,0
/archives/106868,22,17,1.2941176470588236,44.411764705882355,105,0,0
/archives/111406,22,22,1,25.636363636363637,102,0,0
/archives/116483,22,20,1.1,30.15,92,0,0
/archives/34162,22,21,1.0476190476190477,42.857142857142854,103,0,0
/archives/47741,22,22,1,18.454545454545453,108,0,0
/archives/57650,22,16,1.375,14.0625,91,0,0
/archives/7348,22,21,1.0476190476190477,25,103,0,0
/newsletter_agreement,22,20,1.1,22.5,124,0,0
/archives/10179,21,20,1.05,43.7,105,0,0
/archives/10512,21,20,1.05,27.95,98,0,0
/archives/105676,21,17,1.2352941176470589,10.941176470588236,82,0,0
/archives/105821,21,17,1.2352941176470589,14.764705882352942,98,0,0
/archives/114014,21,17,1.2352941176470589,27.58823529411765,102,0,0
/archives/114221,21,19,1.105263157894737,25.842105263157894,83,0,0
/archives/115394,21,20,1.05,16.9,94,0,0
/archives/14136,21,16,1.3125,28.625,94,0,0
/archives/59820,21,20,1.05,46.55,94,0,0
/archives/79287,21,21,1,21.904761904761905,107,0,0
/archives/83181,21,17,1.2352941176470589,73.41176470588235,99,0,0
/archives/93938,21,14,1.5,60.42857142857143,80,0,0
/archives/95609,21,20,1.05,27.05,100,0,0
/archives/102043,20,16,1.25,114.375,86,0,0
/archives/110206,20,7,2.857142857142857,161.14285714285714,77,0,0
/archives/111652,20,18,1.1111111111111112,44.833333333333336,87,0,0
/archives/112250,20,16,1.25,19.625,78,0,0
/archives/114052,20,16,1.25,43.5625,87,0,0
/archives/114530,20,16,1.25,97.875,78,0,0
/archives/115214,20,17,1.1764705882352942,43.588235294117645,77,0,0
/archives/115494,20,16,1.25,83.375,79,0,0
/archives/115933,20,18,1.1111111111111112,35.44444444444444,93,0,0
/archives/116299,20,16,1.25,20.8125,86,0,0
/archives/21354,20,18,1.1111111111111112,72.11111111111111,94,0,0
/archives/47895,20,18,1.1111111111111112,36.888888888888886,89,0,0
/archives/62659,20,20,1,35.8,98,0,0
/archives/7288,20,18,1.1111111111111112,41.5,95,0,0
/archives/73127,20,17,1.1764705882352942,43.588235294117645,94,0,0
/archives/78553,20,18,1.1111111111111112,28.72222222222222,98,0,0
/archives/80568,20,19,1.0526315789473684,27.105263157894736,97,0,0
/archives/86766,20,18,1.1111111111111112,12.166666666666666,94,0,0
/archives/96387,20,13,1.5384615384615385,87.84615384615384,93,0,0
/archives/104517,19,18,1.0555555555555556,46.333333333333336,94,0,0
/archives/105571,19,16,1.1875,96.6875,69,0,0
/archives/105691,19,13,1.4615384615384615,60.38461538461539,81,0,0
/archives/115706,19,17,1.1176470588235294,25.764705882352942,75,0,0
/archives/117093,19,14,1.3571428571428572,35.42857142857143,74,0,0
/archives/22734,19,15,1.2666666666666666,44.8,90,0,0
/archives/45601,19,19,1,12.263157894736842,87,0,0
/archives/47699,19,16,1.1875,19.25,91,0,0
/archives/61110,19,18,1.0555555555555556,48.77777777777778,90,0,0
/archives/102756,18,15,1.2,33,67,0,0
/archives/105499,18,16,1.125,177.125,85,0,0
/archives/113475,18,16,1.125,13.1875,81,0,0
/archives/114118,18,17,1.0588235294117647,46.705882352941174,78,0,0
/archives/115971,18,16,1.125,21.875,77,0,0
/archives/47218,18,15,1.2,177.2,75,0,0
/archives/56046,18,13,1.3846153846153846,9.923076923076923,72,0,0
/archives/72104,18,11,1.6363636363636365,35.54545454545455,65,0,0
/archives/83065,18,18,1,54.111111111111114,91,0,0
/archives/88287,18,13,1.3846153846153846,33.38461538461539,76,0,0
/archives/98253,18,12,1.5,46.583333333333336,88,0,0
/archives/tag/싱가포르-복합-정제마진,18,12,1.5,5.5,81,0,0
/archives/100222,17,15,1.1333333333333333,29.6,79,0,0
/archives/107822,17,13,1.3076923076923077,20.076923076923077,77,0,0
/archives/109118,17,15,1.1333333333333333,40.666666666666664,76,0,0
/archives/111324,17,12,1.4166666666666667,54.416666666666664,77,0,0
/archives/114084,17,14,1.2142857142857142,33.142857142857146,66,0,0
/archives/11993,17,14,1.2142857142857142,72.78571428571429,74,0,0
/archives/21558,17,16,1.0625,115.6875,79,0,0
/archives/25955,17,17,1,46.470588235294116,88,0,0
/archives/30647,17,16,1.0625,30.375,86,0,0
/archives/82343,17,9,1.8888888888888888,56.22222222222222,77,0,0
/archives/85134,17,9,1.8888888888888888,127.88888888888889,69,0,0
/archives/85853,17,16,1.0625,43.75,81,0,0
/archives/93157,17,16,1.0625,15.375,78,0,0
/archives/tag/sk-울산clx,17,13,1.3076923076923077,19.153846153846153,74,0,0
/archives/tag/배터리,17,15,1.1333333333333333,10.666666666666666,72,0,0
/archives/tag/신년사,17,7,2.4285714285714284,15.571428571428571,66,0,0
/archives/101248,16,14,1.1428571428571428,32,71,0,0
/archives/104439,16,16,1,48.875,83,0,0
/archives/108736,16,15,1.0666666666666667,24.533333333333335,77,0,0
/archives/112006,16,11,1.4545454545454546,69.0909090909091,68,0,0
/archives/113289,16,15,1.0666666666666667,23.4,69,0,0
/archives/115954,16,12,1.3333333333333333,21.666666666666668,62,0,0
/archives/116246,16,13,1.2307692307692308,14.692307692307692,64,0,0
/archives/116639,16,14,1.1428571428571428,16.928571428571427,63,0,0
/archives/14040,16,10,1.6,24.3,55,0,0
/archives/19623,16,2,8,90,39,0,0
/archives/19961,16,15,1.0666666666666667,43.4,79,0,0
/archives/20706,16,13,1.2307692307692308,49.46153846153846,81,0,0
/archives/31846,16,16,1,12.1875,78,0,0
/archives/32685,16,14,1.1428571428571428,17.642857142857142,79,0,0
/archives/36314,16,4,4,11.5,55,0,0
/archives/59442,16,12,1.3333333333333333,47.333333333333336,80,0,0
/archives/70071,16,15,1.0666666666666667,32.53333333333333,76,0,0
/archives/73965,16,11,1.4545454545454546,27,78,0,0
/archives/95080,16,12,1.3333333333333333,47.75,76,0,0
/archives/98805,16,12,1.3333333333333333,39.833333333333336,74,0,0
/archives/99932,16,15,1.0666666666666667,26,69,0,0
/archives/category/press/archive/photo,16,14,1.1428571428571428,16.5,58,0,0
/archives/tag/신입사원-교육과정,16,14,1.1428571428571428,8.5,80,0,0
/archives/tag/일하는-방식의-혁신,16,6,2.6666666666666665,87.83333333333333,68,0,0
/mergerqna1,16,14,1.1428571428571428,96.42857142857143,67,0,0
/404,15,10,1.5,7,64,0,0
/archives/100641,15,15,1,51.06666666666667,77,0,0
/archives/102285,15,10,1.5,36.1,62,0,0
/archives/102980,15,13,1.1538461538461537,17.23076923076923,61,0,0
/archives/105048,15,13,1.1538461538461537,22.846153846153847,67,0,0
/archives/106172,15,15,1,46.8,74,0,0
/archives/110382,15,13,1.1538461538461537,54.38461538461539,64,0,0
/archives/115791,15,10,1.5,30.3,63,0,0
/archives/116515,15,14,1.0714285714285714,14.285714285714286,56,0,0
/archives/116873,15,14,1.0714285714285714,17.285714285714285,61,0,0
/archives/21973,15,9,1.6666666666666667,17.444444444444443,55,0,0
/archives/3160,15,8,1.875,50.375,58,0,0
/archives/33139,15,14,1.0714285714285714,22.642857142857142,71,0,0
/archives/36253,15,14,1.0714285714285714,37.642857142857146,75,0,0
/archives/60780,15,11,1.3636363636363635,36.45454545454545,70,0,0
/archives/75513,15,11,1.3636363636363635,96.0909090909091,63,0,0
/archives/8254,15,8,1.875,33.375,60,0,0
/archives/86272,15,13,1.1538461538461537,51.84615384615385,74,0,0
/archives/96200,15,13,1.1538461538461537,20.615384615384617,68,0,0
/archives/tag/열분해유,15,12,1.25,13.333333333333334,67,0,0
/archives/tag/창립기념일,15,11,1.3636363636363635,8.363636363636363,64,0,0
/archives/100041,14,14,1,24.357142857142858,60,0,0
/archives/10019,14,11,1.2727272727272727,49.45454545454545,63,0,0
/archives/100244,14,13,1.0769230769230769,19.615384615384617,66,0,0
/archives/102329,14,10,1.4,39.7,60,0,0
/archives/102531,14,13,1.0769230769230769,39,67,0,0
/archives/106345,14,13,1.0769230769230769,14.307692307692308,61,0,0
/archives/106701,14,11,1.2727272727272727,18.818181818181817,63,0,0
/archives/109765,14,11,1.2727272727272727,33.18181818181818,68,0,0
/archives/110819,14,13,1.0769230769230769,39.53846153846154,58,0,0
