# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240401
# 종료일: 20240430
페이지 경로 및 화면 클래스,세션 기본 채널 그룹,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/3709,Direct,1,1,1,1,0,4,0,0
/global/archives/3731,Direct,1,1,1,1,0,3,0,0
/global/archives/3731,Organic Search,1,1,1,1,10,5,0,0
/global/archives/3741,Organic Search,1,1,1,1,0,3,0,0
/global/archives/3741,Referral,1,1,1,1,32,3,0,0
/global/archives/3830,Organic Search,1,2,1,1,0,6,0,0
/global/archives/3873,Organic Search,1,2,1,1,161,7,0,0
/global/archives/3922,Organic Search,1,1,1,1,297,5,0,0
/global/archives/4077,Organic Search,1,1,1,1,209,5,0,0
/global/archives/4086,Organic Search,1,1,1,1,9,4,0,0
/global/archives/4218,Organic Search,1,1,1,1,14,5,0,0
/global/archives/4255,Organic Search,1,1,1,1,0,5,0,0
/global/archives/4450,Organic Search,1,1,1,1,0,4,0,0
/global/archives/449,Organic Search,1,1,1,1,10,5,0,0
/global/archives/4499,Direct,1,1,1,1,0,4,0,0
/global/archives/4518,Direct,1,1,1,1,4,3,0,0
/global/archives/4518,Organic Search,1,1,1,1,124,6,0,0
/global/archives/4614,Direct,1,1,1,1,0,3,0,0
/global/archives/4705,Organic Search,1,1,1,1,37,5,0,0
/global/archives/4793,Direct,1,3,2,0.5,0,8,0,0
/global/archives/4844,Direct,1,2,1,1,0,6,0,0
/global/archives/489,Direct,1,1,1,1,0,4,0,0
/global/archives/5129,Direct,1,2,1,1,0,6,0,0
/global/archives/5146,Organic Search,1,1,1,1,1,6,0,0
/global/archives/5182,Organic Search,1,1,1,1,56,4,0,0
/global/archives/528,Organic Search,1,1,1,1,27,5,0,0
/global/archives/542,Organic Search,1,1,1,1,0,3,0,0
/global/archives/5528,Direct,1,1,1,1,0,3,0,0
/global/archives/5528,Organic Search,1,1,1,1,17,4,0,0
/global/archives/5721,Organic Search,1,1,1,1,47,3,0,0
/global/archives/576,Organic Search,1,1,1,1,26,5,0,0
/global/archives/5772,Direct,1,1,1,1,34,5,0,0
/global/archives/5853,Referral,1,2,1,1,0,5,0,0
/global/archives/6216,Organic Social,1,1,1,1,26,6,0,0
/global/archives/6216,Referral,1,1,0,0,0,2,0,0
/global/archives/6216,Unassigned,1,1,1,1,0,2,0,0
"/global/archives/6216, Accessed June 17, 2023",Direct,1,1,1,1,5,6,0,0
"/global/archives/62162021, https:/skinnonews.com/global/archives/6216",Direct,1,1,1,1,2,6,0,0
/global/archives/6253,Direct,1,2,1,1,0,6,0,0
/global/archives/6377,Direct,1,1,1,1,0,4,0,0
/global/archives/6414,Organic Search,1,1,1,1,7,5,0,0
/global/archives/648,Organic Search,1,1,1,1,33,6,0,0
/global/archives/6517,Referral,1,1,1,1,10,5,0,0
/global/archives/6623,Organic Search,1,1,1,1,54,5,0,0
/global/archives/6658,Organic Search,1,2,1,1,0,6,0,0
/global/archives/6683,Direct,1,1,1,1,0,4,0,0
/global/archives/6710,Organic Search,1,1,1,1,22,5,0,0
/global/archives/6749,Organic Search,1,1,1,1,1,5,0,0
/global/archives/6784,Organic Search,1,1,1,1,30,5,0,0
/global/archives/6871,Organic Search,1,1,1,1,17,6,0,0
/global/archives/6971,Organic Search,1,2,1,1,0,5,0,0
/global/archives/7031,Direct,1,1,1,1,0,3,0,0
/global/archives/7177,Organic Search,1,1,1,1,7,5,0,0
/global/archives/7195,Organic Search,1,1,1,1,68,5,0,0
/global/archives/7234,Organic Search,1,1,1,1,0,4,0,0
/global/archives/733,Direct,1,1,1,1,22,5,0,0
/global/archives/7353,Organic Search,1,1,1,1,4,5,0,0
/global/archives/7379,Organic Search,1,1,1,1,7,3,0,0
/global/archives/7445,Direct,1,1,1,1,11,6,0,0
/global/archives/7445,Referral,1,1,1,1,26,5,0,0
/global/archives/751,Direct,1,1,1,1,22,5,0,0
/global/archives/7544,Organic Search,1,1,1,1,1,5,0,0
/global/archives/7596,Direct,1,1,1,1,1,3,0,0
/global/archives/7633,Organic Search,1,1,1,1,23,5,0,0
/global/archives/7848,Organic Search,1,1,1,1,0,2,0,0
/global/archives/7870,Direct,1,1,1,1,2,5,0,0
/global/archives/7979,Organic Search,1,1,1,1,1,5,0,0
/global/archives/8022,Organic Search,1,1,1,1,9,5,0,0
/global/archives/8046,Direct,1,2,1,1,0,5,0,0
/global/archives/8046,Organic Search,1,1,1,1,0,4,0,0
/global/archives/822,Direct,1,1,1,1,36,3,0,0
/global/archives/8238,Direct,1,1,1,1,0,2,0,0
/global/archives/8463,Referral,1,1,1,1,23,3,0,0
/global/archives/8485,Organic Search,1,1,1,1,13,3,0,0
/global/archives/8486,Organic Search,1,1,1,1,39,3,0,0
/global/archives/8487,Organic Search,1,1,1,1,0,4,0,0
/global/archives/8708,Organic Search,1,1,1,1,26,4,0,0
/global/archives/8972,Organic Search,1,1,1,1,22,5,0,0
/global/archives/9157,Organic Search,1,1,1,1,15,5,0,0
/global/archives/9191,Organic Search,1,1,1,1,2,5,0,0
/global/archives/9224,Organic Search,1,1,1,1,0,4,0,0
/global/archives/9236,Direct,1,1,1,1,29,6,0,0
/global/archives/9250,Referral,1,1,1,1,32,4,0,0
/global/archives/926,Direct,1,1,1,1,7,3,0,0
/global/archives/9264,Direct,1,1,1,1,22,4,0,0
/global/archives/9275,Organic Search,1,1,1,1,0,4,0,0
/global/archives/9286,Organic Search,1,1,1,1,24,4,0,0
/global/archives/9299,Organic Search,1,1,1,1,48,5,0,0
/global/archives/9310,Organic Search,1,1,1,1,7,5,0,0
/global/archives/9310,Referral,1,1,1,1,110,5,0,0
/global/archives/9354,Referral,1,1,1,1,75,4,0,0
/global/archives/9480,Direct,1,1,1,1,0,4,0,0
/global/archives/9480,Referral,1,1,1,1,142,3,0,0
/global/archives/9493,Referral,1,2,1,1,0,6,0,0
/global/archives/9509,Direct,1,1,1,1,1,5,0,0
/global/archives/951,Organic Search,1,1,1,1,3,5,0,0
/global/archives/9648,Direct,1,1,1,1,0,4,0,0
/global/archives/9668,Referral,1,2,2,0.5,16.5,5,0,0
/global/archives/9682,Organic Search,1,1,1,1,6,5,0,0
/global/archives/9740,Direct,1,1,1,1,23,6,0,0
/global/archives/9756,Organic Search,1,1,1,1,16,5,0,0
/global/archives/9786,Organic Search,1,1,1,1,14,4,0,0
/global/archives/9797,Organic Search,1,2,1,1,0,6,0,0
/global/archives/9837,Direct,1,1,1,1,0,4,0,0
/global/archives/9877,Direct,1,1,1,1,47,5,0,0
/global/archives/9908,Direct,1,1,1,1,0,4,0,0
/global/archives/9910,Organic Social,1,1,1,1,0,4,0,0
/global/archives/9910,Unassigned,1,1,1,1,0,1,0,0
/global/archives/9978,Organic Search,1,2,1,1,7,4,0,0
/global/archives/9978,Referral,1,1,1,1,24,4,0,0
/global/archives/9998/attachment/03,Organic Search,1,1,1,1,6,4,0,0
/global/archives/category/ces/ces-2023,Direct,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-enterm,Organic Search,1,1,1,1,10,4,0,0
/global/archives/category/corporate/sk-ie-technology,Direct,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-innovation,Organic Search,1,1,1,1,26,4,0,0
/global/archives/category/corporate/sk-on,Organic Search,1,1,1,1,7,3,0,0
/global/archives/category/corporate/sk-rading-international,Direct,1,1,0,0,0,3,0,0
/global/archives/category/corporate/sk-rading-international,Referral,1,1,1,1,0,4,0,0
/global/archives/category/corporates,Unassigned,1,1,1,1,17,3,0,0
/global/archives/category/corporates/sk-enterm,Referral,1,1,1,1,4,4,0,0
/global/archives/category/insight/expert-voice,Organic Search,1,1,1,1,1,4,0,0
/global/archives/category/people,Organic Social,1,1,1,1,8,3,0,0
/global/archives/category/people/ceo-leaders,Referral,1,1,1,1,4,3,0,0
/global/archives/category/people/inno-people,Organic Social,1,1,1,1,29,4,0,0
/global/archives/category/people/onsite-report,Referral,1,1,1,1,28,3,0,0
/global/archives/category/people/sustainability,Direct,1,1,1,1,0,3,0,0
/global/archives/category/people/sustainability,Referral,1,2,1,1,13,6,0,0
/global/archives/category/press-room/commercials,Organic Search,1,1,1,1,3,5,0,0
/global/archives/category/press-room/financial-results,Unassigned,1,1,1,1,7,3,0,0
/global/archives/tag/1-happinese-sharing-fund,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/1-happiness-sharing-fund,Organic Search,1,1,1,1,34,4,0,0
/global/archives/tag/2023-q3,Organic Search,1,1,1,1,13,4,0,0
/global/archives/tag/2024,Organic Search,1,1,1,1,4,4,0,0
/global/archives/tag/advanced-recycling-cluster,Organic Search,1,1,1,1,7,3,0,0
/global/archives/tag/air-liquide-korea,Organic Search,1,1,1,1,4,3,0,0
/global/archives/tag/airrane,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/all-solid-state-battery,Direct,1,1,1,1,0,4,0,0
/global/archives/tag/ankara,Organic Search,1,1,1,1,0,4,0,0
/global/archives/tag/annandale-village,Organic Search,1,1,1,1,0,4,0,0
/global/archives/tag/asphalt,Organic Search,1,1,1,1,14,4,0,0
/global/archives/tag/atvm,Organic Search,1,1,1,1,0,3,0,0
/global/archives/tag/autosilicon,Organic Search,1,1,1,1,7,4,0,0
/global/archives/tag/baas,Organic Search,1,1,1,1,40,6,0,0
/global/archives/tag/battery-business,Organic Search,1,1,1,1,14,5,0,0
/global/archives/tag/battery-diagnosis,Organic Search,1,1,1,1,0,2,0,0
/global/archives/tag/bettery,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/black-gold,Paid Search,1,1,1,1,8,3,0,0
/global/archives/tag/bmw,Organic Search,1,1,1,1,7,6,0,0
/global/archives/tag/board-of-directors,Direct,1,1,1,1,8,4,0,0
/global/archives/tag/bod,Organic Search,1,1,1,1,6,5,0,0
/global/archives/tag/bpse,Organic Search,1,1,1,1,4,4,0,0
/global/archives/tag/brightmark,Organic Search,1,1,1,1,9,6,0,0
/global/archives/tag/business-model-transformation,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/canada,Organic Search,1,1,1,1,11,5,0,0
/global/archives/tag/carbon-capture-and-storage,Organic Search,1,1,1,1,18,4,0,0
/global/archives/tag/cathode,Organic Search,1,1,1,1,3,5,0,0
/global/archives/tag/ccs-hub-project,Organic Search,1,1,1,1,6,3,0,0
/global/archives/tag/ccus,Organic Search,1,1,1,1,8,5,0,0
/global/archives/tag/ceo,Organic Search,1,1,1,1,1,5,0,0
/global/archives/tag/ces-2020,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/ces-2021,Organic Search,1,1,1,1,6,4,0,0
/global/archives/tag/cha-gyu-tak,Organic Search,1,1,1,1,5,3,0,0
/global/archives/tag/changzhou,Direct,1,1,1,1,0,3,0,0
/global/archives/tag/changzhou,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/chile,Organic Search,1,1,1,1,19,5,0,0
/global/archives/tag/choi-yun-seok,Referral,1,1,1,1,16,4,0,0
/global/archives/tag/circularity,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/clean-mobility,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/clean-mobility,Organic Search,1,1,1,1,12,6,0,0
/global/archives/tag/concrete,Organic Search,1,1,1,1,4,4,0,0
/global/archives/tag/daejeon,Organic Search,1,1,1,1,15,6,0,0
/global/archives/tag/din-certco,Organic Search,1,1,1,1,9,5,0,0
/global/archives/tag/disability,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/dnv,Organic Search,1,1,1,1,11,6,0,0
/global/archives/tag/e-mobility,Organic Search,1,1,1,1,30,4,0,0
/global/archives/tag/economic-value,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/envirun-for-the-earth,Organic Search,1,1,1,1,9,5,0,0
/global/archives/tag/envirun-plogging-week,Organic Search,1,1,1,1,4,4,0,0
/global/archives/tag/essayist,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/ethylene-acrylic-acid,Organic Search,1,1,1,1,8,6,0,0
/global/archives/tag/europe,Referral,1,1,1,1,3,4,0,0
/global/archives/tag/ev,Organic Search,1,1,0,0,0,2,0,0
/global/archives/tag/ev-batteries,Direct,1,1,1,1,4,4,0,0
/global/archives/tag/ev-battery,Direct,1,1,1,1,0,3,0,0
/global/archives/tag/ev-plant,Referral,1,1,1,1,46,4,0,0
/global/archives/tag/f-150-lightning,Organic Search,1,1,1,1,16,5,0,0
/global/archives/tag/family-event,Organic Social,1,1,1,1,0,2,0,0
/global/archives/tag/ferrari,Paid Search,1,1,1,1,16,3,0,0
/global/archives/tag/ford,Organic Search,1,1,1,1,11,5,0,0
/global/archives/tag/fuel-cost,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/fulcrum-bioenergy,Organic Search,1,1,1,1,5,6,0,0
/global/archives/tag/georgia,Referral,1,1,1,1,13,4,0,0
/global/archives/tag/global-battery-alliance,Organic Search,1,1,1,1,7,6,0,0
/global/archives/tag/grape-lab,Organic Search,1,1,1,1,11,5,0,0
/global/archives/tag/grc,Organic Search,1,1,1,1,480,5,0,0
/global/archives/tag/green,Direct,1,1,1,1,3,5,0,0
/global/archives/tag/green-anchoring,Organic Search,1,1,1,1,3,5,0,0
/global/archives/tag/happy-elephant,Organic Search,1,1,1,1,14,5,0,0
/global/archives/tag/hope,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/houston,Organic Search,1,1,1,1,0,4,0,0
/global/archives/tag/hr-manager,Organic Search,1,1,1,1,9,6,0,0
/global/archives/tag/hungary,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/hvac,Organic Search,1,1,1,1,15,4,0,0
/global/archives/tag/hyundai-mobis,Organic Search,1,1,1,1,1,5,0,0
/global/archives/tag/idpd,Organic Search,1,1,1,1,3,5,0,0
/global/archives/tag/ilboc,Organic Search,1,1,1,1,1,3,0,0
/global/archives/tag/immersion-cooling,Referral,1,1,1,1,14,3,0,0
/global/archives/tag/ingine,Organic Search,1,1,1,1,20,6,0,0
/global/archives/tag/interbattery2021,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/iscc,Organic Search,1,1,1,1,25,6,0,0
/global/archives/tag/iwd,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/jiangsu,Organic Search,1,1,1,1,2,4,0,0
/global/archives/tag/kentucky,Direct,1,1,1,1,16,6,0,0
/global/archives/tag/kleannara,Organic Search,1,1,1,1,6,5,0,0
/global/archives/tag/kolon-industries,Organic Search,1,1,1,1,11,5,0,0
/global/archives/tag/ktl,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/liquid-cooling,Referral,1,1,1,1,13,4,0,0
/global/archives/tag/liquid-immersion-cooling,Organic Search,1,1,1,1,15,4,0,0
/global/archives/tag/liquid-immersion-cooling-system,Organic Search,1,2,1,1,0,7,0,0
/global/archives/tag/lithium-ion,Organic Search,1,1,1,1,6,4,0,0
/global/archives/tag/loop-industries,Organic Search,1,2,1,1,0,6,0,0
/global/archives/tag/lubricant-base-oil-production,Organic Search,1,1,1,1,39,6,0,0
/global/archives/tag/lubricants,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/maintenance,Organic Search,1,1,1,1,5,6,0,0
/global/archives/tag/manglub,Organic Search,1,1,1,1,11,5,0,0
/global/archives/tag/market-kurly,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/natural-graphite,Organic Search,1,1,1,1,0,3,0,0
/global/archives/tag/new-year-message,Referral,1,1,1,1,23,3,0,0
/global/archives/tag/oil-price,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/oil-spill,Organic Search,1,1,1,1,3,5,0,0
/global/archives/tag/op,Organic Search,1,1,1,1,3,4,0,0
/global/archives/tag/pat-wilson,Organic Search,1,1,1,1,4,5,0,0
/global/archives/tag/patra-sk,Organic Search,1,1,1,1,6,6,0,0
/global/archives/tag/pbt,Organic Search,1,2,0,0,0,5,0,0
/global/archives/tag/perdect-day,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/pet,Organic Search,1,1,1,1,9,5,0,0
/global/archives/tag/petroleum,Organic Search,1,1,1,1,4,4,0,0
/global/archives/tag/petronas,Organic Search,1,1,1,1,39,4,0,0
/global/archives/tag/plogging,Organic Search,1,1,1,1,9,5,0,0
/global/archives/tag/polypropylene,Organic Search,1,1,1,1,10,5,0,0
/global/archives/tag/pr-campaign,Organic Search,1,1,1,1,4,3,0,0
/global/archives/tag/premium-base-oil,Organic Search,1,1,1,1,5,4,0,0
/global/archives/tag/production-facility,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/project,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/pta,Organic Search,1,2,1,1,0,6,0,0
/global/archives/tag/pvep,Organic Search,1,1,1,1,23,5,0,0
/global/archives/tag/quebec,Organic Search,1,1,1,1,16,6,0,0
/global/archives/tag/rd-management,Organic Search,1,1,1,1,6,3,0,0
/global/archives/tag/recruit,Organic Search,1,1,1,1,6,4,0,0
/global/archives/tag/recycle,Organic Search,1,1,1,1,7,4,0,0
/global/archives/tag/rhee-jang-weon,Direct,1,1,1,1,3,5,0,0
/global/archives/tag/rmi,Organic Search,1,1,1,1,0,3,0,0
/global/archives/tag/roadmap,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/roadmap,Organic Search,1,1,1,1,8,6,0,0
/global/archives/tag/russia,Referral,1,2,2,0.5,9.5,6,0,0
/global/archives/tag/s-pack,Organic Search,1,1,1,1,7,4,0,0
/global/archives/tag/san-jose,Organic Search,1,1,1,1,0,4,0,0
/global/archives/tag/sanhaejinmi,Organic Search,1,1,1,1,0,5,0,0
/global/archives/tag/shareholders,Direct,1,1,1,1,4,5,0,0
/global/archives/tag/sheco-ark,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/singapore,Direct,1,1,1,1,4,5,0,0
/global/archives/tag/sinopec,Organic Search,1,1,1,1,35,4,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,Organic Search,1,1,1,1,11,6,0,0
/global/archives/tag/sk-bakmi-gas-station,Organic Search,1,1,1,1,16,6,0,0
/global/archives/tag/sk-battery-america,Direct,1,1,1,1,0,3,0,0
/global/archives/tag/sk-battery-hungary,Organic Search,1,1,1,1,59,6,0,0
/global/archives/tag/sk-earthon,Direct,1,1,1,1,0,4,0,0
/global/archives/tag/sk-ecoplant,Organic Search,1,1,1,1,10,4,0,0
/global/archives/tag/sk-green,Organic Search,1,1,1,1,6,5,0,0
/global/archives/tag/sk-inc,Organic Search,1,1,1,1,19,6,0,0
/global/archives/tag/sk-incheon-petrochem,Organic Search,1,1,1,1,20,6,0,0
/global/archives/tag/sk-innovation,Organic Search,1,1,1,1,8,4,0,0
/global/archives/tag/sk-innovation-young-ambassador,Direct,1,2,1,1,0,6,0,0
/global/archives/tag/sk-on,Organic Search,1,1,1,1,6,5,0,0
/global/archives/tag/sk-seorin-building,Organic Search,1,1,1,1,14,6,0,0
/global/archives/tag/sk-seorin-building,Referral,1,1,1,1,8,4,0,0
/global/archives/tag/sk-tank-terminal,Referral,1,1,1,1,13,4,0,0
/global/archives/tag/sk-trading-international,Organic Search,1,1,1,1,9,5,0,0
/global/archives/tag/skbh,Direct,1,1,1,1,4,7,0,0
/global/archives/tag/skbmc,Organic Search,1,1,1,1,13,6,0,0
/global/archives/tag/skfp,Organic Search,1,1,1,1,5,6,0,0
/global/archives/tag/skgc-shanghai,Organic Search,1,1,1,1,4,6,0,0
/global/archives/tag/skhb,Organic Search,1,1,1,1,0,4,0,0
/global/archives/tag/skinno-way,Organic Search,1,1,1,1,3,4,0,0
/global/archives/tag/skipc,Organic Search,1,1,1,1,12,6,0,0
/global/archives/tag/skr,Organic Search,1,1,1,1,1,4,0,0
/global/archives/tag/sustainable-economy,Direct,1,1,1,1,4,5,0,0
/global/archives/tag/synthetic-crude-oil,Organic Search,1,1,1,1,0,5,0,0
/global/archives/tag/together-in-action,Organic Search,1,1,1,1,2,5,0,0
/global/archives/tag/tri-gen,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/ultra-pure,Direct,1,1,1,1,0,3,0,0
/global/archives/tag/vietnam,Organic Search,1,1,1,1,9,6,0,0
/global/archives/tag/vietnamese-mekong-delta,Organic Search,1,1,1,1,5,4,0,0
/global/archives/tag/vinfast,Organic Search,1,1,1,1,12,5,0,0
/global/archives/tag/vingroup,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/volunteer,Organic Search,1,1,1,1,32,4,0,0
/global/archives/tag/volunteer-activity,Organic Search,1,1,1,1,40,5,0,0
/global/archives/tag/vwbe,Direct,1,1,1,1,0,4,0,0
/global/archives/tag/vwbe,Organic Search,1,1,1,1,2,5,0,0
/global/archives/tag/waste-water-treatment-system,Direct,1,1,1,1,0,5,0,0
/global/archives/tag/yukong,Organic Search,1,1,1,1,3,5,0,0
/global/archives/tag/中韩石化,Direct,1,1,1,1,0,5,0,0
/global/login,Organic Search,1,1,1,1,2,4,0,0
/global/archives/11415,Unassigned,0,1,1,0,34,1,0,0
/global/archives/11596,Unassigned,0,1,1,0,8,1,0,0
/global/archives/11623👈,Unassigned,0,1,1,0,7,1,0,0
/global/archives/11830,Referral,0,1,1,0,9,1,0,0
/global/archives/12106,Unassigned,0,1,1,0,31,1,0,0
/global/archives/12471,Unassigned,0,1,1,0,3,1,0,0
/global/archives/13413,Unassigned,0,1,1,0,0,1,0,0
/global/archives/13521,Referral,0,1,1,0,61,1,0,0
/global/archives/14179,Referral,0,1,1,0,0,2,0,0
/global/archives/14770,Referral,0,1,1,0,91,1,0,0
/global/archives/15760,Direct,0,1,1,0,0,2,0,0
/global/archives/15937,Referral,0,1,1,0,104,1,0,0
/global/archives/16532,Direct,0,1,1,0,0,2,0,0
/global/archives/16719,Organic Social,0,1,1,0,0,2,0,0
/global/archives/16904,Organic Social,0,1,1,0,62,1,0,0
/global/archives/16925,Unassigned,0,1,1,0,22,1,0,0
/global/archives/17426,Unassigned,0,1,1,0,0,1,0,0
/global/archives/17499,Unassigned,0,1,0,0,0,1,0,0
/global/archives/17950,Unassigned,0,3,3,0,7,3,0,0
/global/archives/2293,Referral,0,1,1,0,99,1,0,0
/global/archives/253,Direct,0,1,1,0,0,2,0,0
/global/archives/8486,Direct,0,1,1,0,47,1,0,0
/global/archives/9616,Direct,0,1,1,0,0,2,0,0
/global/archives/tag/family-event,Organic Search,0,1,1,0,577,1,0,0
/global/latestnews,Unassigned,0,2,2,0,19.5,2,0,0
